"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","31.05.2020 14:00 - 31.05.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6127","n/e","3952","842","n/e","n/e","n/e","n/e","1370"
"Sweden (SE)","31.05.2020 15:00 - 31.05.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6158","n/e","3951","817","n/e","n/e","n/e","n/e","1290"
"Sweden (SE)","31.05.2020 16:00 - 31.05.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6333","n/e","3973","779","n/e","n/e","n/e","n/e","1212"
"Sweden (SE)","31.05.2020 17:00 - 31.05.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6614","n/e","3978","733","n/e","n/e","n/e","n/e","1143"
"Sweden (SE)","31.05.2020 18:00 - 31.05.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7524","n/e","3978","669","n/e","n/e","n/e","n/e","1061"
"Sweden (SE)","31.05.2020 19:00 - 31.05.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8128","n/e","3979","609","n/e","n/e","n/e","n/e","954"
"Sweden (SE)","31.05.2020 20:00 - 31.05.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8207","n/e","3994","559","n/e","n/e","n/e","n/e","986"
"Sweden (SE)","31.05.2020 21:00 - 31.05.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8265","n/e","3570","527","n/e","n/e","n/e","n/e","900"
"Sweden (SE)","31.05.2020 22:00 - 31.05.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8249","n/e","3556","512","n/e","n/e","n/e","n/e","936"
"Sweden (SE)","31.05.2020 23:00 - 01.06.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8079","n/e","3562","510","n/e","n/e","n/e","n/e","954"
"Sweden (SE)","01.06.2020 00:00 - 01.06.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7011","n/e","3682","510","n/e","n/e","n/e","n/e","887"
"Sweden (SE)","01.06.2020 01:00 - 01.06.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6585","n/e","3720","511","n/e","n/e","n/e","n/e","878"
"Sweden (SE)","01.06.2020 02:00 - 01.06.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6596","n/e","3728","507","n/e","n/e","n/e","n/e","821"
"Sweden (SE)","01.06.2020 03:00 - 01.06.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6605","n/e","3803","493","n/e","n/e","n/e","n/e","610"
"Sweden (SE)","01.06.2020 04:00 - 01.06.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6663","n/e","3915","495","n/e","n/e","n/e","n/e","553"
"Sweden (SE)","01.06.2020 05:00 - 01.06.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7100","n/e","4012","513","n/e","n/e","n/e","n/e","525"
"Sweden (SE)","01.06.2020 06:00 - 01.06.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8343","n/e","4101","545","n/e","n/e","n/e","n/e","364"
"Sweden (SE)","01.06.2020 07:00 - 01.06.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8693","n/e","4134","600","n/e","n/e","n/e","n/e","277"
"Sweden (SE)","01.06.2020 08:00 - 01.06.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8929","n/e","3876","679","n/e","n/e","n/e","n/e","224"
"Sweden (SE)","01.06.2020 09:00 - 01.06.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8801","n/e","3909","738","n/e","n/e","n/e","n/e","200"
"Sweden (SE)","01.06.2020 10:00 - 01.06.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8424","n/e","3911","786","n/e","n/e","n/e","n/e","235"
"Sweden (SE)","01.06.2020 11:00 - 01.06.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8445","n/e","3914","822","n/e","n/e","n/e","n/e","288"
"Sweden (SE)","01.06.2020 12:00 - 01.06.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8283","n/e","3929","851","n/e","n/e","n/e","n/e","328"
"Sweden (SE)","01.06.2020 13:00 - 01.06.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8298","n/e","3985","846","n/e","n/e","n/e","n/e","336"
"Sweden (SE)","01.06.2020 14:00 - 01.06.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8260","n/e","4073","851","n/e","n/e","n/e","n/e","384"
"Sweden (SE)","01.06.2020 15:00 - 01.06.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8212","n/e","4148","813","n/e","n/e","n/e","n/e","406"
"Sweden (SE)","01.06.2020 16:00 - 01.06.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8213","n/e","4219","767","n/e","n/e","n/e","n/e","481"
"Sweden (SE)","01.06.2020 17:00 - 01.06.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8831","n/e","4256","713","n/e","n/e","n/e","n/e","486"
"Sweden (SE)","01.06.2020 18:00 - 01.06.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8724","n/e","4256","645","n/e","n/e","n/e","n/e","484"
"Sweden (SE)","01.06.2020 19:00 - 01.06.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8810","n/e","4253","581","n/e","n/e","n/e","n/e","544"
"Sweden (SE)","01.06.2020 20:00 - 01.06.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8720","n/e","4253","447","n/e","n/e","n/e","n/e","733"
"Sweden (SE)","01.06.2020 21:00 - 01.06.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8534","n/e","4251","412","n/e","n/e","n/e","n/e","1030"
"Sweden (SE)","01.06.2020 22:00 - 01.06.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8491","n/e","4254","393","n/e","n/e","n/e","n/e","1200"
"Sweden (SE)","01.06.2020 23:00 - 02.06.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8136","n/e","4255","466","n/e","n/e","n/e","n/e","1278"
"Sweden (SE)","02.06.2020 00:00 - 02.06.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6974","n/e","4256","384","n/e","n/e","n/e","n/e","1273"
"Sweden (SE)","02.06.2020 01:00 - 02.06.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6467","n/e","4258","396","n/e","n/e","n/e","n/e","1323"
"Sweden (SE)","02.06.2020 02:00 - 02.06.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6237","n/e","4264","397","n/e","n/e","n/e","n/e","1409"
"Sweden (SE)","02.06.2020 03:00 - 02.06.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6153","n/e","4332","391","n/e","n/e","n/e","n/e","1378"
"Sweden (SE)","02.06.2020 04:00 - 02.06.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6437","n/e","4449","394","n/e","n/e","n/e","n/e","1222"
"Sweden (SE)","02.06.2020 05:00 - 02.06.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7754","n/e","4571","419","n/e","n/e","n/e","n/e","1048"
"Sweden (SE)","02.06.2020 06:00 - 02.06.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8558","n/e","4584","468","n/e","n/e","n/e","n/e","626"
"Sweden (SE)","02.06.2020 07:00 - 02.06.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9001","n/e","4589","508","n/e","n/e","n/e","n/e","425"
"Sweden (SE)","02.06.2020 08:00 - 02.06.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9179","n/e","4588","567","n/e","n/e","n/e","n/e","496"
"Sweden (SE)","02.06.2020 09:00 - 02.06.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9301","n/e","4587","620","n/e","n/e","n/e","n/e","327"
"Sweden (SE)","02.06.2020 10:00 - 02.06.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9318","n/e","4588","675","n/e","n/e","n/e","n/e","383"
"Sweden (SE)","02.06.2020 11:00 - 02.06.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9147","n/e","4589","713","n/e","n/e","n/e","n/e","508"
"Sweden (SE)","02.06.2020 12:00 - 02.06.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8891","n/e","4584","725","n/e","n/e","n/e","n/e","620"
"Sweden (SE)","02.06.2020 13:00 - 02.06.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8893","n/e","4581","718","n/e","n/e","n/e","n/e","763"
"Sweden (SE)","02.06.2020 14:00 - 02.06.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8840","n/e","4578","780","n/e","n/e","n/e","n/e","888"
"Sweden (SE)","02.06.2020 15:00 - 02.06.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8737","n/e","4575","746","n/e","n/e","n/e","n/e","913"
"Sweden (SE)","02.06.2020 16:00 - 02.06.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8880","n/e","4574","624","n/e","n/e","n/e","n/e","1062"
"Sweden (SE)","02.06.2020 17:00 - 02.06.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8907","n/e","4572","568","n/e","n/e","n/e","n/e","1072"
"Sweden (SE)","02.06.2020 18:00 - 02.06.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8878","n/e","4573","507","n/e","n/e","n/e","n/e","1164"
"Sweden (SE)","02.06.2020 19:00 - 02.06.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8878","n/e","4573","458","n/e","n/e","n/e","n/e","1088"
"Sweden (SE)","02.06.2020 20:00 - 02.06.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8912","n/e","4574","412","n/e","n/e","n/e","n/e","1389"
"Sweden (SE)","02.06.2020 21:00 - 02.06.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8945","n/e","4575","398","n/e","n/e","n/e","n/e","1459"
"Sweden (SE)","02.06.2020 22:00 - 02.06.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8933","n/e","4579","392","n/e","n/e","n/e","n/e","1735"
"Sweden (SE)","02.06.2020 23:00 - 03.06.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8614","n/e","4580","459","n/e","n/e","n/e","n/e","1520"
"Sweden (SE)","03.06.2020 00:00 - 03.06.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8061","n/e","4583","402","n/e","n/e","n/e","n/e","1375"
"Sweden (SE)","03.06.2020 01:00 - 03.06.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7751","n/e","4583","362","n/e","n/e","n/e","n/e","1258"
"Sweden (SE)","03.06.2020 02:00 - 03.06.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7586","n/e","4585","361","n/e","n/e","n/e","n/e","1098"
"Sweden (SE)","03.06.2020 03:00 - 03.06.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7631","n/e","4589","359","n/e","n/e","n/e","n/e","1066"
"Sweden (SE)","03.06.2020 04:00 - 03.06.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7845","n/e","4594","360","n/e","n/e","n/e","n/e","973"
"Sweden (SE)","03.06.2020 05:00 - 03.06.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8677","n/e","4596","385","n/e","n/e","n/e","n/e","830"
"Sweden (SE)","03.06.2020 06:00 - 03.06.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8520","n/e","4596","425","n/e","n/e","n/e","n/e","685"
"Sweden (SE)","03.06.2020 07:00 - 03.06.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8895","n/e","4596","489","n/e","n/e","n/e","n/e","628"
"Sweden (SE)","03.06.2020 08:00 - 03.06.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8983","n/e","4596","562","n/e","n/e","n/e","n/e","590"
"Sweden (SE)","03.06.2020 09:00 - 03.06.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8978","n/e","4600","626","n/e","n/e","n/e","n/e","552"
"Sweden (SE)","03.06.2020 10:00 - 03.06.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8941","n/e","4351","663","n/e","n/e","n/e","n/e","553"
"Sweden (SE)","03.06.2020 11:00 - 03.06.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8791","n/e","4203","704","n/e","n/e","n/e","n/e","596"
"Sweden (SE)","03.06.2020 12:00 - 03.06.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8819","n/e","4071","718","n/e","n/e","n/e","n/e","677"
"Sweden (SE)","03.06.2020 13:00 - 03.06.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8649","n/e","3759","714","n/e","n/e","n/e","n/e","750"
"Sweden (SE)","03.06.2020 14:00 - 03.06.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8641","n/e","3696","704","n/e","n/e","n/e","n/e","744"
"Sweden (SE)","03.06.2020 15:00 - 03.06.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8462","n/e","3592","673","n/e","n/e","n/e","n/e","885"
"Sweden (SE)","03.06.2020 16:00 - 03.06.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8469","n/e","3590","633","n/e","n/e","n/e","n/e","932"
"Sweden (SE)","03.06.2020 17:00 - 03.06.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8500","n/e","3589","589","n/e","n/e","n/e","n/e","1066"
"Sweden (SE)","03.06.2020 18:00 - 03.06.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8412","n/e","3589","527","n/e","n/e","n/e","n/e","1049"
"Sweden (SE)","03.06.2020 19:00 - 03.06.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8535","n/e","3592","474","n/e","n/e","n/e","n/e","1215"
"Sweden (SE)","03.06.2020 20:00 - 03.06.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8396","n/e","3605","417","n/e","n/e","n/e","n/e","1363"
"Sweden (SE)","03.06.2020 21:00 - 03.06.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8637","n/e","3612","390","n/e","n/e","n/e","n/e","1631"
"Sweden (SE)","03.06.2020 22:00 - 03.06.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8665","n/e","3613","389","n/e","n/e","n/e","n/e","1952"
"Sweden (SE)","03.06.2020 23:00 - 04.06.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8546","n/e","3614","455","n/e","n/e","n/e","n/e","2088"
"Sweden (SE)","04.06.2020 00:00 - 04.06.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8672","n/e","3614","366","n/e","n/e","n/e","n/e","2157"
"Sweden (SE)","04.06.2020 01:00 - 04.06.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8497","n/e","3617","363","n/e","n/e","n/e","n/e","2021"
"Sweden (SE)","04.06.2020 02:00 - 04.06.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8447","n/e","3620","362","n/e","n/e","n/e","n/e","1799"
"Sweden (SE)","04.06.2020 03:00 - 04.06.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8358","n/e","3622","363","n/e","n/e","n/e","n/e","1730"
"Sweden (SE)","04.06.2020 04:00 - 04.06.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8636","n/e","3624","367","n/e","n/e","n/e","n/e","1715"
"Sweden (SE)","04.06.2020 05:00 - 04.06.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9058","n/e","3623","393","n/e","n/e","n/e","n/e","1630"
"Sweden (SE)","04.06.2020 06:00 - 04.06.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9001","n/e","3624","439","n/e","n/e","n/e","n/e","1365"
"Sweden (SE)","04.06.2020 07:00 - 04.06.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9451","n/e","3623","528","n/e","n/e","n/e","n/e","1320"
"Sweden (SE)","04.06.2020 08:00 - 04.06.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9415","n/e","3623","591","n/e","n/e","n/e","n/e","1208"
"Sweden (SE)","04.06.2020 09:00 - 04.06.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9181","n/e","3625","629","n/e","n/e","n/e","n/e","1472"
"Sweden (SE)","04.06.2020 10:00 - 04.06.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9108","n/e","3629","667","n/e","n/e","n/e","n/e","1877"
"Sweden (SE)","04.06.2020 11:00 - 04.06.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8909","n/e","3627","709","n/e","n/e","n/e","n/e","2355"
"Sweden (SE)","04.06.2020 12:00 - 04.06.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8654","n/e","3623","728","n/e","n/e","n/e","n/e","2573"
"Sweden (SE)","04.06.2020 13:00 - 04.06.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8647","n/e","3625","735","n/e","n/e","n/e","n/e","2824"
"Sweden (SE)","04.06.2020 14:00 - 04.06.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8597","n/e","3624","723","n/e","n/e","n/e","n/e","2800"
"Sweden (SE)","04.06.2020 15:00 - 04.06.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8704","n/e","3624","689","n/e","n/e","n/e","n/e","2726"
"Sweden (SE)","04.06.2020 16:00 - 04.06.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8792","n/e","3624","641","n/e","n/e","n/e","n/e","2767"
"Sweden (SE)","04.06.2020 17:00 - 04.06.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8970","n/e","3619","595","n/e","n/e","n/e","n/e","2743"
"Sweden (SE)","04.06.2020 18:00 - 04.06.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8725","n/e","3305","542","n/e","n/e","n/e","n/e","2736"
"Sweden (SE)","04.06.2020 19:00 - 04.06.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8813","n/e","3303","503","n/e","n/e","n/e","n/e","2654"
"Sweden (SE)","04.06.2020 20:00 - 04.06.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8773","n/e","3302","513","n/e","n/e","n/e","n/e","2635"
"Sweden (SE)","04.06.2020 21:00 - 04.06.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8498","n/e","3299","495","n/e","n/e","n/e","n/e","2787"
"Sweden (SE)","04.06.2020 22:00 - 04.06.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8345","n/e","3300","482","n/e","n/e","n/e","n/e","2989"
"Sweden (SE)","04.06.2020 23:00 - 05.06.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7856","n/e","3302","483","n/e","n/e","n/e","n/e","2990"
"Sweden (SE)","05.06.2020 00:00 - 05.06.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6717","n/e","3358","483","n/e","n/e","n/e","n/e","2978"
"Sweden (SE)","05.06.2020 01:00 - 05.06.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6291","n/e","3448","488","n/e","n/e","n/e","n/e","3023"
"Sweden (SE)","05.06.2020 02:00 - 05.06.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5962","n/e","3505","492","n/e","n/e","n/e","n/e","3038"
"Sweden (SE)","05.06.2020 03:00 - 05.06.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6158","n/e","3573","499","n/e","n/e","n/e","n/e","3016"
"Sweden (SE)","05.06.2020 04:00 - 05.06.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6307","n/e","3600","504","n/e","n/e","n/e","n/e","3008"
"Sweden (SE)","05.06.2020 05:00 - 05.06.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7304","n/e","3611","521","n/e","n/e","n/e","n/e","2915"
"Sweden (SE)","05.06.2020 06:00 - 05.06.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8432","n/e","3618","546","n/e","n/e","n/e","n/e","2626"
"Sweden (SE)","05.06.2020 07:00 - 05.06.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9051","n/e","3618","585","n/e","n/e","n/e","n/e","2450"
