Date,Hour,Wind DK
2019-11-01,11,2465
2019-11-01,12,2407
2019-11-01,13,2338
2019-11-01,14,2346
2019-11-01,15,2267
2019-11-01,16,2126
2019-11-01,17,1977
2019-11-01,18,1844
2019-11-01,19,1622
2019-11-01,20,1374
2019-11-01,21,1130
2019-11-01,22,893
2019-11-01,23,758
2019-11-02,0,681
2019-11-02,1,598
2019-11-02,2,647
2019-11-02,3,696
2019-11-02,4,757
2019-11-02,5,853
2019-11-02,6,960
2019-11-02,7,1055
2019-11-02,8,1162
2019-11-02,9,1241
2019-11-02,10,1361
2019-11-02,11,1520
2019-11-02,12,1692
2019-11-02,13,1891
2019-11-02,14,2029
2019-11-02,15,2112
2019-11-02,16,1971
2019-11-02,17,1961
2019-11-02,18,2082
2019-11-02,19,1952
2019-11-02,20,1680
2019-11-02,21,1535
2019-11-02,22,1364
2019-11-02,23,1257
2019-11-03,0,1269
2019-11-03,1,1261
2019-11-03,2,1147
2019-11-03,3,1045
2019-11-03,4,1070
2019-11-03,5,999
2019-11-03,6,864
2019-11-03,7,703
2019-11-03,8,667
2019-11-03,9,568
2019-11-03,10,484
2019-11-03,11,451
2019-11-03,12,399
2019-11-03,13,270
2019-11-03,14,250
2019-11-03,15,219
2019-11-03,16,332
2019-11-03,17,499
2019-11-03,18,594
2019-11-03,19,714
2019-11-03,20,810
2019-11-03,21,862
2019-11-03,22,969
2019-11-03,23,1200
2019-11-04,0,1499
2019-11-04,1,1756
2019-11-04,2,1928
2019-11-04,3,2199
2019-11-04,4,2618
2019-11-04,5,2589
2019-11-04,6,2856
2019-11-04,7,3288
2019-11-04,8,3378
2019-11-04,9,3501
2019-11-04,10,3638
2019-11-04,11,3757
2019-11-04,12,3788
2019-11-04,13,3635
2019-11-04,14,3423
2019-11-04,15,3331
2019-11-04,16,3275
2019-11-04,17,3319
2019-11-04,18,3243
2019-11-04,19,3105
2019-11-04,20,3014
2019-11-04,21,2907
2019-11-04,22,2929
2019-11-04,23,3047
2019-11-05,0,2939
2019-11-05,1,2842
2019-11-05,2,2757
2019-11-05,3,2705
2019-11-05,4,2593
2019-11-05,5,2444
2019-11-05,6,2349
2019-11-05,7,2301
2019-11-05,8,2277
2019-11-05,9,2222
2019-11-05,10,2117
2019-11-05,11,1829
2019-11-05,12,1572
2019-11-05,13,1389
2019-11-05,14,1188
2019-11-05,15,1065
2019-11-05,16,1071
2019-11-05,17,1009
2019-11-05,18,1001
2019-11-05,19,937
2019-11-05,20,921
2019-11-05,21,944
2019-11-05,22,794
2019-11-05,23,682
2019-11-06,0,599
2019-11-06,1,579
2019-11-06,2,548
2019-11-06,3,495
2019-11-06,4,464
2019-11-06,5,448
2019-11-06,6,428
2019-11-06,7,345
2019-11-06,8,290
2019-11-06,9,253
2019-11-06,10,233
2019-11-06,11,135
2019-11-06,12,103
2019-11-06,13,76
2019-11-06,14,57
2019-11-06,15,52
2019-11-06,16,84
2019-11-06,17,104
2019-11-06,18,108
2019-11-06,19,93
2019-11-06,20,87
2019-11-06,21,87
2019-11-06,22,88
2019-11-06,23,101
2019-11-07,0,108
2019-11-07,1,119
2019-11-07,2,95
2019-11-07,3,105
2019-11-07,4,128
2019-11-07,5,158
2019-11-07,6,200
2019-11-07,7,258
2019-11-07,8,276
2019-11-07,9,259
2019-11-07,10,240
2019-11-07,11,246
2019-11-07,12,274
2019-11-07,13,316
2019-11-07,14,383
2019-11-07,15,470
2019-11-07,16,629
2019-11-07,17,849
2019-11-07,18,1077
2019-11-07,19,1379
2019-11-07,20,1529
2019-11-07,21,1481
2019-11-07,22,1432
2019-11-07,23,1529
2019-11-08,0,1656
2019-11-08,1,1704
2019-11-08,2,1876
2019-11-08,3,1951
2019-11-08,4,1895
2019-11-08,5,1717
2019-11-08,6,1428
2019-11-08,7,1209
2019-11-08,8,1090
2019-11-08,9,867
2019-11-08,10,737
2019-11-08,11,578
2019-11-08,12,521
2019-11-08,13,407
2019-11-08,14,267
2019-11-08,15,183
2019-11-08,16,186
2019-11-08,17,222
2019-11-08,18,253
2019-11-08,19,312
2019-11-08,20,283
2019-11-08,21,241
2019-11-08,22,220
2019-11-08,23,205
2019-11-09,0,195
2019-11-09,1,212
2019-11-09,2,214
2019-11-09,3,210
2019-11-09,4,218
2019-11-09,5,285
2019-11-09,6,290
2019-11-09,7,296
2019-11-09,8,325
2019-11-09,9,323
2019-11-09,10,294
2019-11-09,11,314
2019-11-09,12,368
2019-11-09,13,386
2019-11-09,14,412
2019-11-09,15,452
2019-11-09,16,466
2019-11-09,17,519
2019-11-09,18,545
2019-11-09,19,550
2019-11-09,20,470
2019-11-09,21,396
2019-11-09,22,357
2019-11-09,23,375
2019-11-10,0,320
2019-11-10,1,262
2019-11-10,2,278
2019-11-10,3,305
2019-11-10,4,354
2019-11-10,5,423
2019-11-10,6,375
2019-11-10,7,375
2019-11-10,8,344
2019-11-10,9,340
2019-11-10,10,241
2019-11-10,11,160
2019-11-10,12,130
2019-11-10,13,125
2019-11-10,14,117
2019-11-10,15,174
2019-11-10,16,250
2019-11-10,17,392
2019-11-10,18,573
2019-11-10,19,786
2019-11-10,20,995
2019-11-10,21,1138
2019-11-10,22,1310
2019-11-10,23,1530
2019-11-11,0,1698
2019-11-11,1,1715
2019-11-11,2,1864
2019-11-11,3,1793
2019-11-11,4,1610
2019-11-11,5,1303
2019-11-11,6,1197
2019-11-11,7,1288
2019-11-11,8,1353
2019-11-11,9,1522
2019-11-11,10,1795
2019-11-11,11,1857
2019-11-11,12,2014
2019-11-11,13,2070
2019-11-11,14,2127
2019-11-11,15,2235
2019-11-11,16,2413
2019-11-11,17,2603
2019-11-11,18,2926
2019-11-11,19,3220
2019-11-11,20,3364
2019-11-11,21,3370
2019-11-11,22,3520
2019-11-11,23,3525
2019-11-12,0,3384
2019-11-12,1,3328
2019-11-12,2,3429
2019-11-12,3,3488
2019-11-12,4,3425
2019-11-12,5,3448
2019-11-12,6,3457
2019-11-12,7,3350
2019-11-12,8,3557
2019-11-12,9,3736
2019-11-12,10,3665
2019-11-12,11,3647
2019-11-12,12,3466
2019-11-12,13,3321
2019-11-12,14,3267
2019-11-12,15,2998
2019-11-12,16,2638
2019-11-12,17,2692
2019-11-12,18,2767
2019-11-12,19,2676
2019-11-12,20,2512
2019-11-12,21,2530
2019-11-12,22,2287
2019-11-12,23,2134
2019-11-13,0,1975
2019-11-13,1,1721
2019-11-13,2,1621
2019-11-13,3,1487
2019-11-13,4,1585
2019-11-13,5,1676
2019-11-13,6,1539
2019-11-13,7,1617
2019-11-13,8,1676
2019-11-13,9,1704
2019-11-13,10,1758
2019-11-13,11,1820
2019-11-13,12,1964
2019-11-13,13,2139
2019-11-13,14,2245
2019-11-13,15,2457
2019-11-13,16,2800
2019-11-13,17,3028
2019-11-13,18,2981
2019-11-13,19,2703
2019-11-13,20,2341
2019-11-13,21,1928
2019-11-13,22,1587
2019-11-13,23,1520
2019-11-14,0,1323
2019-11-14,1,1206
2019-11-14,2,1082
2019-11-14,3,909
2019-11-14,4,809
2019-11-14,5,728
2019-11-14,6,854
2019-11-14,7,816
2019-11-14,8,856
2019-11-14,9,758
2019-11-14,10,621
2019-11-14,11,667
2019-11-14,12,795
2019-11-14,13,687
2019-11-14,14,623
2019-11-14,15,583
2019-11-14,16,634
2019-11-14,17,832
2019-11-14,18,950
2019-11-14,19,1089
2019-11-14,20,1286
2019-11-14,21,1339
2019-11-14,22,1387
2019-11-14,23,1468
2019-11-15,0,1467
2019-11-15,1,1568
2019-11-15,2,1953
2019-11-15,3,2356
2019-11-15,4,2690
2019-11-15,5,3112
2019-11-15,6,3334
2019-11-15,7,3525
2019-11-15,8,3761
2019-11-15,9,4133
2019-11-15,10,4216
2019-11-15,11,4042
2019-11-15,12,4018
2019-11-15,13,4101
2019-11-15,14,4145
2019-11-15,15,4103
2019-11-15,16,4010
2019-11-15,17,3769
2019-11-15,18,3790
2019-11-15,19,3671
2019-11-15,20,3552
2019-11-15,21,3256
2019-11-15,22,2951
2019-11-15,23,2623
2019-11-16,0,2389
2019-11-16,1,2146
2019-11-16,2,1918
2019-11-16,3,1646
2019-11-16,4,1432
2019-11-16,5,1303
2019-11-16,6,1260
2019-11-16,7,1223
2019-11-16,8,1175
2019-11-16,9,1112
2019-11-16,10,1062
2019-11-16,11,972
2019-11-16,12,931
2019-11-16,13,985
2019-11-16,14,1203
2019-11-16,15,1276
2019-11-16,16,1325
2019-11-16,17,1353
2019-11-16,18,1431
2019-11-16,19,1551
2019-11-16,20,1700
2019-11-16,21,1824
2019-11-16,22,2122
2019-11-16,23,2554
2019-11-17,0,2707
2019-11-17,1,2690
2019-11-17,2,2572
2019-11-17,3,2455
2019-11-17,4,2206
2019-11-17,5,1894
2019-11-17,6,1676
2019-11-17,7,1608
2019-11-17,8,1583
2019-11-17,9,1413
2019-11-17,10,1254
2019-11-17,11,1125
2019-11-17,12,849
2019-11-17,13,648
2019-11-17,14,550
2019-11-17,15,463
2019-11-17,16,553
2019-11-17,17,525
2019-11-17,18,503
2019-11-17,19,627
2019-11-17,20,726
2019-11-17,21,779
2019-11-17,22,936
2019-11-17,23,1102
2019-11-18,0,1287
2019-11-18,1,1464
2019-11-18,2,1690
2019-11-18,3,2129
2019-11-18,4,2539
2019-11-18,5,2731
2019-11-18,6,2634
2019-11-18,7,2398
2019-11-18,8,1943
2019-11-18,9,1632
2019-11-18,10,1459
2019-11-18,11,1262
2019-11-18,12,1160
2019-11-18,13,1013
2019-11-18,14,889
2019-11-18,15,846
2019-11-18,16,885
2019-11-18,17,883
2019-11-18,18,1006
2019-11-18,19,1354
2019-11-18,20,1548
2019-11-18,21,1572
2019-11-18,22,1529
2019-11-18,23,1541
2019-11-19,0,1568
2019-11-19,1,1741
2019-11-19,2,2009
2019-11-19,3,2228
2019-11-19,4,2373
2019-11-19,5,2186
2019-11-19,6,1822
2019-11-19,7,1623
2019-11-19,8,1351
2019-11-19,9,1271
2019-11-19,10,1250
2019-11-19,11,1258
2019-11-19,12,1393
2019-11-19,13,1489
2019-11-19,14,1574
2019-11-19,15,1675
2019-11-19,16,1611
2019-11-19,17,1688
2019-11-19,18,1612
2019-11-19,19,1528
2019-11-19,20,1540
2019-11-19,21,1563
2019-11-19,22,1316
2019-11-19,23,918
2019-11-20,0,686
2019-11-20,1,521
2019-11-20,2,361
2019-11-20,3,239
2019-11-20,4,120
2019-11-20,5,76
2019-11-20,6,51
2019-11-20,7,27
2019-11-20,8,22
2019-11-20,9,27
2019-11-20,10,36
2019-11-20,11,63
2019-11-20,12,80
2019-11-20,13,53
2019-11-20,14,63
2019-11-20,15,169
2019-11-20,16,375
2019-11-20,17,660
2019-11-20,18,854
2019-11-20,19,974
2019-11-20,20,1100
2019-11-20,21,1181
2019-11-20,22,1224
2019-11-20,23,1272
2019-11-21,0,1257
2019-11-21,1,1228
2019-11-21,2,1061
2019-11-21,3,914
2019-11-21,4,879
2019-11-21,5,850
2019-11-21,6,808
2019-11-21,7,775
2019-11-21,8,632
2019-11-21,9,539
2019-11-21,10,488
2019-11-21,11,408
2019-11-21,12,333
2019-11-21,13,292
2019-11-21,14,434
2019-11-21,15,701
2019-11-21,16,953
2019-11-21,17,1243
2019-11-21,18,1471
2019-11-21,19,1684
2019-11-21,20,1790
2019-11-21,21,1839
2019-11-21,22,1912
2019-11-21,23,1915
2019-11-22,0,1860
2019-11-22,1,1876
2019-11-22,2,1942
2019-11-22,3,1888
2019-11-22,4,1917
2019-11-22,5,1902
2019-11-22,6,1827
2019-11-22,7,1771
2019-11-22,8,1671
2019-11-22,9,1538
2019-11-22,10,1389
2019-11-22,11,1299
2019-11-22,12,1168
2019-11-22,13,992
2019-11-22,14,933
2019-11-22,15,1015
2019-11-22,16,1083
2019-11-22,17,1220
2019-11-22,18,1345
2019-11-22,19,1357
2019-11-22,20,1458
2019-11-22,21,1563
2019-11-22,22,1739
2019-11-22,23,1781
2019-11-23,0,1921
2019-11-23,1,1886
2019-11-23,2,1929
2019-11-23,3,2193
2019-11-23,4,2424
2019-11-23,5,2762
2019-11-23,6,3137
2019-11-23,7,3258
2019-11-23,8,3482
2019-11-23,9,3501
2019-11-23,10,3400
2019-11-23,11,3365
2019-11-23,12,3304
2019-11-23,13,3300
2019-11-23,14,3301
2019-11-23,15,3429
2019-11-23,16,3529
2019-11-23,17,3696
2019-11-23,18,3847
2019-11-23,19,3952
2019-11-23,20,4020
2019-11-23,21,3965
2019-11-23,22,3707
2019-11-23,23,3519
2019-11-24,0,3410
2019-11-24,1,3457
2019-11-24,2,3583
2019-11-24,3,3703
2019-11-24,4,3624
2019-11-24,5,3679
2019-11-24,6,3792
2019-11-24,7,3970
2019-11-24,8,4004
2019-11-24,9,4002
2019-11-24,10,3777
2019-11-24,11,3453
2019-11-24,12,3151
2019-11-24,13,3024
2019-11-24,14,3159
2019-11-24,15,3196
2019-11-24,16,3203
2019-11-24,17,3227
2019-11-24,18,2990
2019-11-24,19,2717
2019-11-24,20,2498
2019-11-24,21,2347
2019-11-24,22,1936
2019-11-24,23,1574
2019-11-25,0,1347
2019-11-25,1,1277
2019-11-25,2,1228
2019-11-25,3,1180
2019-11-25,4,1174
2019-11-25,5,1219
2019-11-25,6,1208
2019-11-25,7,1243
2019-11-25,8,1217
2019-11-25,9,1146
2019-11-25,10,993
2019-11-25,11,839
2019-11-25,12,749
2019-11-25,13,697
2019-11-25,14,666
2019-11-25,15,690
2019-11-25,16,802
2019-11-25,17,863
2019-11-25,18,888
2019-11-25,19,858
2019-11-25,20,803
2019-11-25,21,757
2019-11-25,22,731
2019-11-25,23,772
2019-11-26,0,716
2019-11-26,1,652
2019-11-26,2,612
2019-11-26,3,593
2019-11-26,4,545
2019-11-26,5,511
2019-11-26,6,492
2019-11-26,7,539
2019-11-26,8,595
2019-11-26,9,649
2019-11-26,10,675
2019-11-26,11,644
2019-11-26,12,652
2019-11-26,13,630
2019-11-26,14,722
2019-11-26,15,781
2019-11-26,16,754
2019-11-26,17,779
2019-11-26,18,825
2019-11-26,19,874
2019-11-26,20,845
2019-11-26,21,775
2019-11-26,22,775
2019-11-26,23,742
2019-11-27,0,764
2019-11-27,1,793
2019-11-27,2,821
2019-11-27,3,932
2019-11-27,4,992
2019-11-27,5,1049
2019-11-27,6,1035
2019-11-27,7,1058
2019-11-27,8,1155
2019-11-27,9,1253
2019-11-27,10,1333
2019-11-27,11,1481
2019-11-27,12,1714
2019-11-27,13,1857
2019-11-27,14,1986
2019-11-27,15,2115
2019-11-27,16,2126
2019-11-27,17,2108
2019-11-27,18,1900
2019-11-27,19,1660
2019-11-27,20,1479
2019-11-27,21,1417
2019-11-27,22,1301
2019-11-27,23,1278
2019-11-28,0,1104
2019-11-28,1,1008
2019-11-28,2,1000
2019-11-28,3,989
2019-11-28,4,1055
2019-11-28,5,1005
2019-11-28,6,1046
2019-11-28,7,1079
2019-11-28,8,1087
2019-11-28,9,981
2019-11-28,10,947
2019-11-28,11,942
2019-11-28,12,880
2019-11-28,13,885
2019-11-28,14,1076
2019-11-28,15,1504
2019-11-28,16,1684
2019-11-28,17,1676
2019-11-28,18,1631
2019-11-28,19,1760
2019-11-28,20,1802
2019-11-28,21,2230
2019-11-28,22,2603
2019-11-28,23,2806
2019-11-29,0,2986
2019-11-29,1,3059
2019-11-29,2,3505
2019-11-29,3,3765
2019-11-29,4,3865
2019-11-29,5,4121
2019-11-29,6,3560
2019-11-29,7,3541
2019-11-29,8,3178
2019-11-29,9,3098
2019-11-29,10,3138
2019-11-29,11,2823
2019-11-29,12,2502
2019-11-29,13,1971
2019-11-29,14,1704
2019-11-29,15,1504
2019-11-29,16,1504
2019-11-29,17,1641
2019-11-29,18,1830
2019-11-29,19,1993
2019-11-29,20,1838
2019-11-29,21,1586
2019-11-29,22,1374
2019-11-29,23,1366
2019-11-30,0,1351
2019-11-30,1,1308
2019-11-30,2,1384
2019-11-30,3,1421
2019-11-30,4,1403
2019-11-30,5,1560
2019-11-30,6,1557
2019-11-30,7,1551
2019-11-30,8,1447
2019-11-30,9,1380
2019-11-30,10,1187
2019-11-30,11,1154
2019-11-30,12,1172
2019-11-30,13,1048
2019-11-30,14,974
2019-11-30,15,945
2019-11-30,16,923
2019-11-30,17,933
2019-11-30,18,883
2019-11-30,19,772
2019-11-30,20,625
2019-11-30,21,526
2019-11-30,22,469
2019-11-30,23,442
2019-12-01,0,466
2019-12-01,1,519
2019-12-01,2,588
2019-12-01,3,620
2019-12-01,4,597
2019-12-01,5,594
2019-12-01,6,637
2019-12-01,7,639
2019-12-01,8,636
2019-12-01,9,705
2019-12-01,10,623
2019-12-01,11,665
2019-12-01,12,850
2019-12-01,13,976
2019-12-01,14,1129
2019-12-01,15,1334
2019-12-01,16,1486
2019-12-01,17,1591
2019-12-01,18,1702
2019-12-01,19,1725
2019-12-01,20,1741
2019-12-01,21,1728
2019-12-01,22,1802
2019-12-01,23,1941
2019-12-02,0,2093
2019-12-02,1,2122
2019-12-02,2,2173
2019-12-02,3,2203
2019-12-02,4,2111
2019-12-02,5,2063
2019-12-02,6,1936
2019-12-02,7,1958
2019-12-02,8,1922
2019-12-02,9,1951
2019-12-02,10,1981
2019-12-02,11,2184
2019-12-02,12,2124
2019-12-02,13,2171
2019-12-02,14,2237
2019-12-02,15,2012
2019-12-02,16,1698
2019-12-02,17,1430
2019-12-02,18,1184
2019-12-02,19,878
2019-12-02,20,626
2019-12-02,21,464
2019-12-02,22,388
2019-12-02,23,292
2019-12-03,0,264
2019-12-03,1,280
2019-12-03,2,342
2019-12-03,3,400
2019-12-03,4,538
2019-12-03,5,758
2019-12-03,6,879
2019-12-03,7,977
2019-12-03,8,1213
2019-12-03,9,1517
2019-12-03,10,1842
2019-12-03,11,2108
2019-12-03,12,2491
2019-12-03,13,2818
2019-12-03,14,3054
2019-12-03,15,3153
2019-12-03,16,3308
2019-12-03,17,3396
2019-12-03,18,3423
2019-12-03,19,3482
2019-12-03,20,3316
2019-12-03,21,3226
2019-12-03,22,3251
2019-12-03,23,3340
2019-12-04,0,3165
2019-12-04,1,2591
2019-12-04,2,2553
2019-12-04,3,2462
2019-12-04,4,2330
2019-12-04,5,2240
2019-12-04,6,2075
2019-12-04,7,1971
2019-12-04,8,1838
2019-12-04,9,1847
2019-12-04,10,1908
2019-12-04,11,2093
2019-12-04,12,2398
2019-12-04,13,2426
2019-12-04,14,2356
2019-12-04,15,2053
2019-12-04,16,1989
2019-12-04,17,1928
2019-12-04,18,2090
2019-12-04,19,2204
2019-12-04,20,2313
2019-12-04,21,2474
2019-12-04,22,2580
2019-12-04,23,2733
2019-12-05,0,2792
2019-12-05,1,2881
2019-12-05,2,2837
2019-12-05,3,2606
2019-12-05,4,2565
2019-12-05,5,2705
2019-12-05,6,2780
2019-12-05,7,3086
2019-12-05,8,3323
2019-12-05,9,3311
2019-12-05,10,3315
2019-12-05,11,3490
2019-12-05,12,3619
2019-12-05,13,3716
2019-12-05,14,3857
2019-12-05,15,4131
2019-12-05,16,4110
2019-12-05,17,3979
2019-12-05,18,3846
2019-12-05,19,4320
2019-12-05,20,4495
2019-12-05,21,4653
2019-12-05,22,4422
2019-12-05,23,4381
2019-12-06,0,4334
2019-12-06,1,4425
2019-12-06,2,4427
2019-12-06,3,4203
2019-12-06,4,4308
2019-12-06,5,4285
2019-12-06,6,4529
2019-12-06,7,4200
2019-12-06,8,4255
2019-12-06,9,4311
2019-12-06,10,3891
2019-12-06,11,3758
2019-12-06,12,3791
2019-12-06,13,3757
2019-12-06,14,3712
2019-12-06,15,3802
2019-12-06,16,3911
2019-12-06,17,3899
2019-12-06,18,3992
2019-12-06,19,3960
2019-12-06,20,3888
2019-12-06,21,3796
2019-12-06,22,3716
2019-12-06,23,3823
2019-12-07,0,3822
2019-12-07,1,3620
2019-12-07,2,3468
2019-12-07,3,3211
2019-12-07,4,3608
2019-12-07,5,4112
2019-12-07,6,3893
2019-12-07,7,4044
2019-12-07,8,4184
2019-12-07,9,4221
2019-12-07,10,4150
2019-12-07,11,4117
2019-12-07,12,4117
2019-12-07,13,4049
2019-12-07,14,3873
2019-12-07,15,3697
2019-12-07,16,3350
2019-12-07,17,2789
2019-12-07,18,2318
2019-12-07,19,2033
2019-12-07,20,1837
2019-12-07,21,1667
2019-12-07,22,1630
2019-12-07,23,1979
2019-12-08,0,2399
2019-12-08,1,2550
2019-12-08,2,2875
2019-12-08,3,2632
2019-12-08,4,2836
2019-12-08,5,2946
2019-12-08,6,2921
2019-12-08,7,3081
2019-12-08,8,3402
2019-12-08,9,3942
2019-12-08,10,4187
2019-12-08,11,4290
2019-12-08,12,4225
2019-12-08,13,4260
2019-12-08,14,4169
2019-12-08,15,4067
2019-12-08,16,4281
2019-12-08,17,4391
2019-12-08,18,4367
2019-12-08,19,4220
2019-12-08,20,4224
2019-12-08,21,4135
2019-12-08,22,3978
2019-12-08,23,3520
2019-12-09,0,3230
2019-12-09,1,2702
2019-12-09,2,2762
2019-12-09,3,3123
2019-12-09,4,3095
2019-12-09,5,3280
2019-12-09,6,3800
2019-12-09,7,3775
2019-12-09,8,3669
2019-12-09,9,3603
2019-12-09,10,3511
2019-12-09,11,3376
2019-12-09,12,3852
2019-12-09,13,4038
2019-12-09,14,3980
2019-12-09,15,4125
2019-12-09,16,4127
2019-12-09,17,3958
2019-12-09,18,3921
2019-12-09,19,3456
2019-12-09,20,3463
2019-12-09,21,3556
2019-12-09,22,3420
2019-12-09,23,3348
2019-12-10,0,3223
2019-12-10,1,2781
2019-12-10,2,2225
2019-12-10,3,1857
2019-12-10,4,1359
2019-12-10,5,983
2019-12-10,6,744
2019-12-10,7,443
2019-12-10,8,324
2019-12-10,9,367
2019-12-10,10,680
2019-12-10,11,1130
2019-12-10,12,1538
2019-12-10,13,1867
2019-12-10,14,2338
2019-12-10,15,3085
2019-12-10,16,3695
2019-12-10,17,4234
2019-12-10,18,3816
2019-12-10,19,3991
2019-12-10,20,4887
2019-12-10,21,4989
2019-12-10,22,4949
2019-12-10,23,4736
2019-12-11,0,4859
2019-12-11,1,4496
2019-12-11,2,4271
2019-12-11,3,4524
2019-12-11,4,4466
2019-12-11,5,4135
2019-12-11,6,3576
2019-12-11,7,3241
2019-12-11,8,2915
2019-12-11,9,2635
2019-12-11,10,2306
2019-12-11,11,2013
2019-12-11,12,1743
2019-12-11,13,1619
2019-12-11,14,1548
2019-12-11,15,1554
2019-12-11,16,1521
2019-12-11,17,1380
2019-12-11,18,1239
2019-12-11,19,1195
2019-12-11,20,1125
2019-12-11,21,1056
2019-12-11,22,1038
2019-12-11,23,947
2019-12-12,0,831
2019-12-12,1,744
2019-12-12,2,725
2019-12-12,3,742
2019-12-12,4,784
2019-12-12,5,802
2019-12-12,6,1045
2019-12-12,7,1185
2019-12-12,8,1316
2019-12-12,9,1250
2019-12-12,10,1193
2019-12-12,11,1265
2019-12-12,12,1425
2019-12-12,13,1563
2019-12-12,14,1546
2019-12-12,15,1658
2019-12-12,16,1760
2019-12-12,17,1917
2019-12-12,18,2040
2019-12-12,19,2154
2019-12-12,20,2192
2019-12-12,21,2218
2019-12-12,22,2306
2019-12-12,23,2326
2019-12-13,0,2492
2019-12-13,1,2891
2019-12-13,2,3164
2019-12-13,3,3362
2019-12-13,4,3571
2019-12-13,5,3733
2019-12-13,6,3682
2019-12-13,7,3665
2019-12-13,8,3704
2019-12-13,9,3599
2019-12-13,10,3477
2019-12-13,11,3488
2019-12-13,12,3356
2019-12-13,13,3186
2019-12-13,14,2855
2019-12-13,15,2739
2019-12-13,16,2629
2019-12-13,17,2459
2019-12-13,18,2219
2019-12-13,19,1846
2019-12-13,20,1492
2019-12-13,21,1331
2019-12-13,22,1225
2019-12-13,23,1084
2019-12-14,0,1044
2019-12-14,1,1033
2019-12-14,2,1118
2019-12-14,3,1212
2019-12-14,4,1353
2019-12-14,5,1385
2019-12-14,6,1355
2019-12-14,7,1532
2019-12-14,8,1661
2019-12-14,9,1774
2019-12-14,10,1709
2019-12-14,11,1616
2019-12-14,12,1616
2019-12-14,13,1744
2019-12-14,14,1945
2019-12-14,15,2042
2019-12-14,16,2087
2019-12-14,17,2310
2019-12-14,18,2672
2019-12-14,19,2780
2019-12-14,20,2915
2019-12-14,21,3298
2019-12-14,22,3562
2019-12-14,23,3664
2019-12-15,0,3758
2019-12-15,1,3400
2019-12-15,2,3313
2019-12-15,3,3159
2019-12-15,4,2699
2019-12-15,5,2560
2019-12-15,6,2594
2019-12-15,7,2483
2019-12-15,8,2825
2019-12-15,9,3336
2019-12-15,10,3642
2019-12-15,11,3908
2019-12-15,12,4095
2019-12-15,13,4037
2019-12-15,14,3912
2019-12-15,15,3982
2019-12-15,16,3927
2019-12-15,17,3821
2019-12-15,18,3492
2019-12-15,19,3229
2019-12-15,20,3082
2019-12-15,21,3070
2019-12-15,22,3159
2019-12-15,23,2987
2019-12-16,0,2905
2019-12-16,1,2786
2019-12-16,2,2544
2019-12-16,3,2340
2019-12-16,4,2279
2019-12-16,5,2551
2019-12-16,6,2706
2019-12-16,7,2997
2019-12-16,8,3153
2019-12-16,9,3259
2019-12-16,10,3281
2019-12-16,11,3212
2019-12-16,12,2807
2019-12-16,13,2683
2019-12-16,14,2514
2019-12-16,15,2323
2019-12-16,16,2054
2019-12-16,17,2158
2019-12-16,18,2142
2019-12-16,19,2118
2019-12-16,20,1948
2019-12-16,21,1658
2019-12-16,22,1357
2019-12-16,23,1111
2019-12-17,0,908
2019-12-17,1,738
2019-12-17,2,605
2019-12-17,3,500
2019-12-17,4,419
2019-12-17,5,360
2019-12-17,6,312
2019-12-17,7,409
2019-12-17,8,519
2019-12-17,9,459
2019-12-17,10,439
2019-12-17,11,474
2019-12-17,12,538
2019-12-17,13,648
2019-12-17,14,865
2019-12-17,15,1109
2019-12-17,16,1312
2019-12-17,17,1620
2019-12-17,18,1842
2019-12-17,19,1884
2019-12-17,20,1882
2019-12-17,21,1840
2019-12-17,22,1736
2019-12-17,23,1755
2019-12-18,0,1920
2019-12-18,1,2127
2019-12-18,2,2487
2019-12-18,3,2636
2019-12-18,4,2574
2019-12-18,5,2502
2019-12-18,6,2490
2019-12-18,7,2314
2019-12-18,8,2319
2019-12-18,9,2341
2019-12-18,10,2581
2019-12-18,11,2939
2019-12-18,12,2975
2019-12-18,13,2613
2019-12-18,14,2410
2019-12-18,15,2233
2019-12-18,16,2019
2019-12-18,17,1779
2019-12-18,18,1476
2019-12-18,19,1196
2019-12-18,20,979
2019-12-18,21,1099
2019-12-18,22,1144
2019-12-18,23,1067
2019-12-19,0,1019
2019-12-19,1,997
2019-12-19,2,1102
2019-12-19,3,1422
2019-12-19,4,1611
2019-12-19,5,1881
2019-12-19,6,2313
2019-12-19,7,2833
2019-12-19,8,3170
2019-12-19,9,3278
2019-12-19,10,3272
2019-12-19,11,3145
2019-12-19,12,2999
2019-12-19,13,2816
2019-12-19,14,2614
2019-12-19,15,2603
2019-12-19,16,2681
2019-12-19,17,2687
2019-12-19,18,2683
2019-12-19,19,2682
2019-12-19,20,2628
2019-12-19,21,2514
2019-12-19,22,2399
2019-12-19,23,2306
2019-12-20,0,2143
2019-12-20,1,2101
2019-12-20,2,2094
2019-12-20,3,2124
2019-12-20,4,2206
2019-12-20,5,2323
2019-12-20,6,2433
2019-12-20,7,2465
2019-12-20,8,2667
2019-12-20,9,2887
2019-12-20,10,2905
2019-12-20,11,2996
2019-12-20,12,3130
2019-12-20,13,3262
2019-12-20,14,3396
2019-12-20,15,3445
2019-12-20,16,3350
2019-12-20,17,3256
2019-12-20,18,3145
2019-12-20,19,2968
2019-12-20,20,2736
2019-12-20,21,2528
2019-12-20,22,2203
2019-12-20,23,2019
2019-12-21,0,1806
2019-12-21,1,1647
2019-12-21,2,1568
